open_time,dt,close_time,symbol,interval,first_trade_id,last_trade_id,open,close,high,low,volume,number_of_trades,is_kline_closed,quote_asset_volume,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,rsi,stochk_14_3_3,stochd_14_3_3,willr_14,roc_10,cci_14_0.015,sma_20,sma_50,ema_12,ema_26,macd_12_26_9,macdh_12_26_9,macds_12_26_9,atr,bbl_20_2.0,bbm_20_2.0,bbu_20_2.0,bbb_20_2.0,bbp_20_2.0,obv,vwap_d,mfi_14,regime_sma,bb_width,predicted_signal,confidence,stop_loss_price,take_profit_price,profit_pct,exit_price,trade_outcome,year,month,day,hour,minute
2025-01-01 00:50:00,2025-01-01 00:50:00,1735692899999,BNBUSDT,5m,0,0,706.52,706.85,707.1,706.42,300.139,1383,False,212154.90662,198.106,140032.46138,0,,,,,0.6048961001992703,,,,,,,,,,,,,,,2921.6049999999996,704.7863056724909,,,,SELL,0.7146627667612293,723.8144,636.165,0.7185661244237868,701.7708153495105,TRAILING_STOP,2025,1,1,0,50
2025-01-01 00:55:00,2025-01-01 00:55:00,1735693199999,BNBUSDT,5m,0,0,706.85,709.12,711.5,705.9,5375.98,6014,False,3811464.57201,4606.188,3265840.2626,0,,,,,0.7874015748031482,,,,705.3133333333334,,,,,,,,,,,8297.585,707.1486523542098,,,,SELL,0.6835978089550894,726.13888,638.208,0.8654876935722271,702.9826536673406,TRAILING_STOP,2025,1,1,0,55
2025-01-01 01:00:00,2025-01-01 01:00:00,1735693499999,BNBUSDT,5m,0,0,709.11,707.57,709.19,707.4,384.346,1424,False,272155.06517,78.478,55598.90035,0,,,,,0.505674635303488,,,,705.6605128205128,,,,,,,,,,,7913.239,707.1848370815533,,,,SELL,0.7353376578376913,724.55168,636.8130000000001,0.6866188257585756,702.7116911745801,TRAILING_STOP,2025,1,1,1,0
2025-01-01 01:05:00,2025-01-01 01:05:00,1735693799999,BNBUSDT,5m,0,0,707.58,708.79,708.8,707.12,321.896,1445,False,227807.58476,178.139,126087.79509,0,,,,-26.99203187251042,0.6446574369896929,107.32791956690718,,,706.1419723865878,,,,,,,,,,,8235.135,707.2189295671469,,,,SELL,0.7345175640644985,725.8009599999999,637.911,0.8193324302909657,702.9826536673406,TRAILING_STOP,2025,1,1,1,5
2025-01-01 01:10:00,2025-01-01 01:10:00,1735694099999,BNBUSDT,5m,0,0,708.79,708.8,709.25,708.71,282.592,1213,False,200341.11337,153.427,108760.31298,0,81.95876288659856,,,-30.303030303030923,0.6689485719155064,120.34553764251558,,,706.5508997117281,,,,,1.2435714285714263,,,,,,8517.727,707.2659941915215,93.33975131256098,,,SELL,0.7294415907911986,710.2922857142856,702.5821428571428,-0.2105369235730369,710.2922857142856,STOP_LOSS,2025,1,1,1,10
2025-01-01 01:15:00,2025-01-01 01:15:00,1735694399999,BNBUSDT,5m,0,0,708.8,708.07,708.8,707.6,298.547,1927,False,211409.63282,108.781,77009.82599,0,75.81426056338142,66.9244658273869,,-41.931540342297936,0.4881994805784773,76.75720939969673,,,706.7846074483854,,,,,1.2404591836734624,,,,,,8219.18,707.2912889681269,90.02183635052732,,,SELL,0.7263007808477153,709.5585510204082,701.8677040816327,-0.2102265341573829,709.5585510204082,STOP_LOSS,2025,1,1,1,15
2025-01-01 01:20:00,2025-01-01 01:20:00,1735694699999,BNBUSDT,5m,0,0,708.08,708.04,708.55,707.64,571.916,1879,False,405053.08776,407.587,288679.25521,0,75.56354187757347,60.72637719815335,,-45.586297760211096,0.34011677342553615,63.11375924087692,,,706.9777447640184,,,,,1.2168549562682127,,,,,,7647.264,707.3318121737944,84.51965440162435,,,SELL,0.7209968204046608,709.5002259475218,701.9557252186589,-0.20623495106517273,709.5002259475218,STOP_LOSS,2025,1,1,1,20
2025-01-01 01:25:00,2025-01-01 01:25:00,1735694999999,BNBUSDT,5m,0,0,708.04,708.1,708.4,708.03,362.114,737,False,256446.49174,142.545,100953.98166,0,75.73636677612137,55.895459323757585,61.18210078309928,-44.79578392621822,0.26194690265486376,58.07433421129765,,,707.150399415708,,,,,1.1563653165347694,,,,,,8009.378,707.3585397144122,84.75646685061753,,,SELL,0.7195824949255106,709.4876383798418,702.3181734173262,-0.19596644257050505,709.4876383798418,STOP_LOSS,2025,1,1,1,25
2025-01-01 01:30:00,2025-01-01 01:30:00,1735695299999,BNBUSDT,5m,0,0,708.11,709.83,709.84,708.03,631.291,1976,False,447566.81535,448.073,317623.1844,0,80.10537898797085,62.4603003344394,59.69404561878344,-22.23701731025248,0.5125954036334868,99.00853413654862,,,707.5626456594453,,,,,1.2030535082108618,,,,,,8640.669,707.4565337848331,87.88725047946694,,,SELL,0.7411656692824211,711.2736642098531,703.8147324589457,0.8474236846927151,703.8147324589457,TAKE_PROFIT,2025,1,1,1,30
2025-01-01 01:35:00,2025-01-01 01:35:00,1735695599999,BNBUSDT,5m,0,0,709.83,710.43,710.72,709.63,1093.147,1397,False,776336.77552,359.713,255449.45469,0,81.35905463694036,72.49413137751964,63.61663034523887,-15.484804630970405,0.5519935459216141,145.0516107921529,706.6695,,708.0037770964536,,,,,1.194978257624374,702.260130543923,706.6695,711.078869456077,1.2479297482279912,0.9264215141710626,9733.815999999999,707.6892148694361,88.88593224643358,,0.01247929748227991,SELL,0.7562524831385451,711.8639739091492,704.4551087118781,0.8410246312967997,704.4551087118781,TAKE_PROFIT,2025,1,1,1,35
2025-01-01 01:40:00,2025-01-01 01:40:00,1735695899999,BNBUSDT,5m,0,0,710.43,709.99,710.84,709.98,826.569,1316,False,587242.60275,327.824,232903.31946,0,77.5020613481148,78.89498590659805,71.2831392061857,-25.593220338982995,0.44422437575157847,141.05178427691303,707.039,,708.3093498508454,,,,,1.1710512392226338,702.8212522597843,707.039,711.2567477402157,1.1930735759175135,0.849831258501142,8907.247,707.8416145051527,89.0228482793905,,0.011930735759175134,SELL,0.7613748402794729,711.3952614870672,704.1347438038869,0.8246955867143404,704.1347438038869,TAKE_PROFIT,2025,1,1,1,40
2025-01-01 01:45:00,2025-01-01 01:45:00,1735696199999,BNBUSDT,5m,0,0,709.99,710.8,710.81,709.76,1453.116,2217,False,1032476.6539,993.526,705934.09056,0,79.43488063230753,82.14065834334862,77.84325854248875,-12.50000000000076,0.2369133574007254,128.22659139575248,707.3999999999999,,708.6925267968692,,,,,1.1624047221352996,703.1923640841043,707.3999999999999,711.6076359158955,1.1896058569113923,0.9040273526465992,10360.363,708.0875594847331,89.96098794792562,,0.011896058569113924,SELL,0.7688911973092165,712.1948856665623,704.9879763893234,0.8176735524305759,704.9879763893234,TAKE_PROFIT,2025,1,1,1,45
2025-01-01 01:50:00,2025-01-01 01:50:00,1735696499999,BNBUSDT,5m,0,0,710.8,708.45,710.8,708.2,711.846,2689,False,504938.95517,312.969,221908.5819,0,62.625025695056756,69.14749798224385,76.72771407739684,-54.46428571428468,0.12436932034993742,35.42934415144404,707.622,,708.6552149819662,,,,,1.2650900991256289,703.6940050916019,707.622,711.549994908398,1.1101958131313303,0.6053972852955863,9648.517,708.1343530502875,84.8863329868404,,0.011101958131313303,SELL,0.7575871753223031,709.9681081189508,702.1245495043719,-0.21428585206447168,709.9681081189508,STOP_LOSS,2025,1,1,1,50
2025-01-01 01:55:00,2025-01-01 01:55:00,1735696799999,BNBUSDT,5m,0,0,708.45,708.35,708.8,708.27,193.692,950,False,137233.26868,57.307,40602.28108,0,62.02353892132149,58.92857142857173,70.0722425847214,-56.24999999999936,-0.062077625248657675,-26.666666666668842,707.827,,708.6082588308944,,,,,1.212583663473796,704.2085799027658,707.827,711.4454200972342,1.0224023941539973,0.5722691099908199,9454.825,708.1383673322861,83.1470223559424,,0.010224023941539971,SELL,0.7738874344361331,709.8051003961685,702.2870816826311,-0.20542110484485326,709.8051003961685,STOP_LOSS,2025,1,1,1,55
2025-01-01 02:00:00,2025-01-01 02:00:00,1735697099999,BNBUSDT,5m,0,0,708.35,708.81,709.2,708.35,225.512,1673,False,159843.61386,129.256,91608.68295,0,63.74837625479319,47.08333333333363,58.38646758138307,-48.035714285715066,0.001410835214454842,-14.74381729972629,708.0629999999999,,708.6392959338338,,,,,1.1866848303685267,704.858252895937,708.0629999999999,711.2677471040628,0.905215243294143,0.6165458577141768,9680.337000000001,708.1471843147401,83.04941610265237,,0.00905215243294143,SELL,0.776580861277252,710.2340217964422,702.8765758481574,-0.20090317524333398,710.2340217964422,STOP_LOSS,2025,1,1,2,0
2025-01-01 02:05:00,2025-01-01 02:05:00,1735697399999,BNBUSDT,5m,0,0,708.82,708.32,708.97,708.13,202.627,1068,False,143560.65894,101.48,71892.83359,0,60.59142586959091,42.65745007680519,49.556451612903516,-67.74193548386998,0.03530724363409732,-42.01286342456691,708.2475,,708.5901734824747,707.235,,,,1.1619216281993485,705.4563792572019,708.2475,711.038620742798,0.7881766593734697,0.512987614417466,9477.710000000001,708.1511217480441,68.78020004022368,,0.007881766593734697,SELL,0.8053804792019983,709.7143059538392,702.5103918590033,-0.1968468988365701,709.7143059538392,STOP_LOSS,2025,1,1,2,5
2025-01-01 02:10:00,2025-01-01 02:10:00,1735697699999,BNBUSDT,5m,0,0,708.32,709.29,709.3,708.31,180.087,890,False,127630.11187,78.092,55350.23027,0,64.3546638370596,47.51856118791559,45.75311486601814,-41.66666666666819,0.17654369809614323,-0.7654725999924662,708.43,,708.6978391005555,707.3872222222222,,,,1.1496415118993955,705.8776128818847,708.43,710.9823871181152,0.7205756724348868,0.6684697422848352,9657.797,708.1597792998527,73.13135613293584,,0.007205756724348869,SELL,0.8243695422232449,710.6695698142793,703.541792440503,-0.19450010775272558,710.6695698142793,STOP_LOSS,2025,1,1,2,10
2025-01-01 02:15:00,2025-01-01 02:15:00,1735697999999,BNBUSDT,5m,0,0,709.3,710.9,710.9,708.96,696.484,2075,False,494382.72576,435.486,309071.9115,0,69.55187475966768,63.53046594982061,51.23549240484713,-0.0,0.3954243750882602,107.79317249619936,708.6624999999999,,709.0366330850854,707.6474279835392,,,,1.206095689620863,706.0996588029784,708.6624999999999,711.2253411970214,0.7232896328002395,0.9365272422264131,10354.281,708.2423424208846,74.43791854344529,,0.007232896328002395,SELL,0.789048057165481,712.347314827545,704.8695215518957,0.8482878672252503,704.8695215518957,TAKE_PROFIT,2025,1,1,2,15
2025-01-01 02:20:00,2025-01-01 02:20:00,1735698299999,BNBUSDT,5m,0,0,710.89,709.82,710.97,709.81,989.134,2673,False,702769.02409,627.418,445784.25652,0,62.92410742382507,74.73623475107128,61.9284206296025,-34.12462908011798,-0.0014087880196633762,85.3408358243889,708.8429999999998,,709.1571510719954,707.8083592440178,,,,1.2028031403622357,706.4971858553159,708.8429999999998,711.1888141446838,0.6618712873468212,0.7082432664613011,9365.147,708.3461706999441,64.84793387161322,,0.006618712873468212,SELL,0.7776201932467757,711.2633637684347,703.8059842981888,0.8472592631668898,703.8059842981888,TAKE_PROFIT,2025,1,1,2,20
2025-01-01 02:25:00,2025-01-01 02:25:00,1735698599999,BNBUSDT,5m,0,0,709.82,710.1,710.1,709.07,656.639,1187,False,465959.0313,175.749,124725.87003,0,63.88497877994618,79.91641493125204,72.72770521071465,-26.12612612612594,-0.04645074110044556,38.44829148916223,709.0214999999998,,709.3022047532269,707.9781104111275,,,,1.1904600589077883,706.8717532703185,709.0214999999998,711.1712467296811,0.6063981782446043,0.7508435028902419,10021.786,708.394143424871,62.20224837266252,,0.006063981782446042,SELL,0.8180156836993024,711.5285520706893,704.147699705461,0.6662502142806178,705.3689572283934,TRAILING_STOP,2025,1,1,2,25
2025-01-01 02:30:00,2025-01-01 02:30:00,1735698899999,BNBUSDT,5m,0,0,710.1,709.71,710.5,709.07,524.368,1655,False,372132.10587,253.561,180000.09151,0,61.494413779750005,65.63070064553811,73.42778344262048,-42.85714285714175,-0.03943717517147505,30.411367021893884,709.1644999999999,,709.3649424834997,708.1063985288218,,,,1.2075700547000854,707.2432142322066,709.1644999999999,711.0857857677931,0.5418448802198303,0.6419622237213355,9497.418,708.4302593700517,68.52527714626738,,0.005418448802198303,SELL,0.839428793046363,711.1590840656402,703.6721497264996,0.8507489359739122,703.6721497264996,TAKE_PROFIT,2025,1,1,2,30
2025-01-01 02:35:00,2025-01-01 02:35:00,1735699199999,BNBUSDT,5m,0,0,709.71,709.87,710.1,709.5,674.271,1469,False,478575.20792,389.046,276122.32724,0,62.120658789438124,64.53392167677923,70.02701241785648,-37.414965986394634,-0.13083849184016838,28.486262312065488,709.2019999999999,,709.4426436398844,708.237035674835,,,,1.164172193650081,707.2565273064259,709.2019999999999,711.1474726935738,0.5486371142703905,0.6716806414725269,10171.689,708.47606779804,69.61268544184522,,0.005486371142703905,SELL,0.8081344187562267,711.2670066323801,704.0491390317496,0.819989711954354,704.0491390317496,TAKE_PROFIT,2025,1,1,2,35
2025-01-01 02:40:00,2025-01-01 02:40:00,1735699499999,BNBUSDT,5m,0,0,709.86,709.87,710.1,709.74,127.374,617,False,90417.70767,40.12,28480.79852,0,62.120658789438124,60.33183226342202,63.49881819524648,-38.73239436619755,0.20043757498764414,32.66401966343922,709.3169999999999,,709.5083907722099,708.3579959952176,,,,1.1067313226750763,707.503571203115,709.3169999999999,711.1304287968848,0.5113168856477045,0.6524735906229301,10171.689,708.4848789540638,67.8249472245548,,0.005113168856477045,SELL,0.8441603989399551,711.1980775872102,704.3363433866247,0.7795309864306622,704.3363433866247,TAKE_PROFIT,2025,1,1,2,40
2025-01-01 02:45:00,2025-01-01 02:45:00,1735699799999,BNBUSDT,5m,0,0,709.88,709.0,710.29,708.99,829.539,1381,False,588443.53208,323.641,229529.38717,0,56.342067786505865,51.49548082143635,58.78707825387922,-69.36619718309878,0.0917625467635963,-14.305440486067017,709.3275,,709.4301768072545,708.4055518474237,1.1321007714473126,-0.3606094532568831,1.4927102247041957,1.1205362281982818,707.5239936926256,709.3275,711.1310063073744,0.5085115993315898,0.409204642462057,9342.15,708.5212803517907,56.79849504930255,,0.005085115993315898,SELL,0.806809654738716,710.3446434738379,703.3973188590086,0.8487089326741004,702.9826536673406,TRAILING_STOP,2025,1,1,2,45
2025-01-01 02:50:00,2025-01-01 02:50:00,1735700099999,BNBUSDT,5m,0,0,709.01,709.28,709.85,708.99,263.973,1161,False,187255.01449,120.686,85598.11791,0,57.70568161458161,44.131455399060435,51.986256161306294,-59.507042253522386,0.06630831957787908,-14.008588775364547,709.3515,,709.4070726830615,708.4703257846515,1.0276879697777304,-0.37201780394117234,1.3997057737189027,1.1019264976126912,707.5640070627189,709.3515,711.138992937281,0.5039794621653887,0.479999920976255,9606.123,708.5316328535729,50.23613526777142,,0.005039794621653887,SELL,0.8274226904407177,710.6023117971353,703.7703675119366,0.7767923088291512,703.7703675119366,TAKE_PROFIT,2025,1,1,2,50
2025-01-01 02:55:00,2025-01-01 02:55:00,1735700399999,BNBUSDT,5m,0,0,709.29,709.54,709.8,709.29,302.364,1407,False,214560.63224,266.989,189460.44036,0,58.986693096198564,40.25821596244028,45.29505072764571,-50.35211267605802,0.17223853625478736,17.335064435488803,709.425,,709.4275230395136,708.5495609117144,0.9549122651103517,-0.3558348068868409,1.3107470719971925,1.0603603192117834,707.7361601612073,709.425,711.1138398387926,0.47611511824157876,0.5340470414536828,9908.487,708.5455195450966,41.51715692051144,,0.004761151182415787,SELL,0.8308062632682426,710.8124323830541,704.238198403941,0.7472167314117468,704.238198403941,TAKE_PROFIT,2025,1,1,2,55
2025-01-01 03:00:00,2025-01-01 03:00:00,1735700699999,BNBUSDT,5m,0,0,709.55,709.03,710.1,708.88,577.374,1089,False,409759.4377,433.857,307949.14905,0,55.439599964059774,40.6103286384963,41.66666666666569,-68.30985915493073,-0.03665637468454053,-14.193996182542547,709.4745,,709.3663656488192,708.5851489923281,0.8463283111390183,-0.37153500868653944,1.2178633198255577,1.0717631535538008,707.8965459446833,709.4745,711.0524540553167,0.44482333200606794,0.35915306009627423,9331.113,708.56572621774,42.382017240765855,,0.00444823332006068,SELL,0.8027472842977178,710.3161157842645,703.671184232231,0.7557953496705341,703.671184232231,TAKE_PROFIT,2025,1,1,3,0
2025-01-01 03:05:00,2025-01-01 03:05:00,1735700999999,BNBUSDT,5m,0,0,709.02,708.41,709.03,708.11,800.437,1337,False,567096.94729,135.621,96089.94347,0,51.393531736271505,30.609179552840036,37.15924138459223,-89.51048951049115,-0.3502602335068272,-135.08036338227475,709.49,,709.2192324720778,708.5721749928964,0.7021519561910736,-0.4125690909075872,1.1147210470986608,1.060922928299955,707.9610264878177,709.49,711.0189735121824,0.4310063601128548,0.1468218738274522,8530.676,708.5640484983212,38.739832230131654,,0.004310063601128548,SELL,0.8424857517189186,709.68310751396,703.1053853585001,0.7661306775256336,702.9826536673406,TRAILING_STOP,2025,1,1,3,5
2025-01-01 03:10:00,2025-01-01 03:10:00,1735701299999,BNBUSDT,5m,0,0,708.41,708.82,709.0,708.4,70.807,585,False,50182.29117,35.353,25054.15196,0,53.79501097292599,22.334942053251368,31.184816748195917,-75.17482517482402,-0.14088078667831017,-101.07526881719443,709.4395,,709.1578120917582,708.59053240083,0.6138980945517005,-0.4006583620375683,1.0145564565892689,1.027999861992817,707.8921735957499,709.4395,710.98682640425,0.43621095364722245,0.29981599283178995,8601.483,708.5645791700623,37.366888990538556,,0.004362109536472225,SELL,0.8844606878100154,710.0535998343914,703.680000690036,0.7251487415654302,703.680000690036,TAKE_PROFIT,2025,1,1,3,10
2025-01-01 03:15:00,2025-01-01 03:15:00,1735701599999,BNBUSDT,5m,0,0,708.82,707.9,708.82,707.7,217.294,1049,False,153874.01134,36.267,25678.3426,0,48.05736936074773,13.81029775525104,22.2514731204475,-93.88379204893171,-0.30981551894100345,-174.99999999999218,709.3129999999999,,708.9643025391799,708.5393818526204,0.46436702808728114,-0.4401515428015902,0.9045185708888713,1.034571300421902,707.6980684219856,709.3129999999999,710.9279315780142,0.4553509037658431,0.06252016517712207,8384.189,708.5606854740658,37.288249555006814,,0.004553509037658431,SELL,0.8903830330979485,709.1414855605062,702.7271434978904,0.6946385552563002,702.9826536673406,TRAILING_STOP,2025,1,1,3,15
2025-01-01 03:20:00,2025-01-01 03:20:00,1735701899999,BNBUSDT,5m,0,0,707.9,706.98,708.68,706.7,2149.536,3388,False,1521065.06266,926.533,655697.63237,0,43.10611759904107,12.499586608474663,16.214942138992377,-93.44262295082028,-0.3846641585999899,-197.96743525294792,709.1624999999999,,708.6590252254599,708.4238720857596,0.2685308133006856,-0.5087902060705486,0.7773210193712342,1.1021019218203307,707.2878493655613,709.1624999999999,711.0371506344385,0.5286942370581019,-0.08210846328001396,6234.653,708.4685826297201,27.01040483699272,,0.005286942370581019,SELL,0.7966485965799619,708.3025223061844,701.4694903908984,0.7794434933239458,701.4694903908984,TAKE_PROFIT,2025,1,1,3,20
2025-01-01 03:25:00,2025-01-01 03:25:00,1735702199999,BNBUSDT,5m,0,0,706.98,706.12,707.0,706.1,692.205,1531,False,489049.2259,326.105,230395.9693,0,39.0554046775695,4.3614208727724835,10.223768412166082,-99.58932238193056,-0.52826573879724,-208.00799179218015,708.9285,,708.2684059600045,708.2532148942219,0.04343371267532348,-0.5871098453567286,0.6305435580320521,1.087666070261734,706.781322550277,708.9285,711.075677449723,0.6057528931967094,-0.1539981128160305,5542.448,708.4147966453306,19.170902462943353,,0.006057528931967094,SELL,0.8197880760046063,707.4251992843141,700.6816696486914,0.770170842251834,700.6816696486914,TAKE_PROFIT,2025,1,1,3,25
2025-01-01 03:30:00,2025-01-01 03:30:00,1735702499999,BNBUSDT,5m,0,0,706.12,706.57,706.88,706.11,145.472,1340,False,102766.10137,92.693,65471.73131,0,42.12031291495818,5.883290949689342,7.581432810312183,-89.31818181818113,-0.46487385014156724,-153.8149520945333,708.8344999999999,,708.0071127353884,708.1285323094647,-0.09752194978250373,-0.5824524062516446,0.4849304564691409,1.0649756366716088,706.4592654850943,708.8344999999999,711.2097345149056,0.6701802790088881,0.02331022772926979,5687.92,708.4044659126372,22.997247224243683,,0.006701802790088881,SELL,0.8340955431652577,707.8479707640059,701.245121816642,0.7536235876640686,701.245121816642,TAKE_PROFIT,2025,1,1,3,30
2025-01-01 03:35:00,2025-01-01 03:35:00,1735702799999,BNBUSDT,5m,0,0,706.57,706.69,706.8,705.85,397.546,1022,False,280764.13281,141.321,99815.22678,0,42.94432679724085,9.719003976307112,6.654571932922999,-81.93548387096698,-0.3258110014104254,-126.39852916871507,708.7515,,707.8044800068672,708.0219743606154,-0.19727328703811509,-0.5457629948058048,0.3484897077676897,1.0567630911950603,706.2045388694079,708.7515,711.298461130592,0.7187176691949381,0.0953020296935819,6085.466,708.3757236109569,23.770885440290332,,0.0071871766919493815,SELL,0.8342194489489576,707.9581157094341,701.4061845440248,0.7476850466223218,701.4061845440248,TAKE_PROFIT,2025,1,1,3,35
2025-01-01 03:40:00,2025-01-01 03:40:00,1735703099999,BNBUSDT,5m,0,0,706.7,706.32,706.7,705.92,124.528,737,False,87958.47637,73.18,51690.29888,0,41.005855425972356,13.110639965479413,9.570978297158641,-89.41441441441366,-0.4173246108729822,-109.22182586866279,708.627,,707.5760984673491,707.8959021857551,-0.3026935850357404,-0.5209466342427441,0.2182530492070037,1.036994298966848,705.86896374197,708.627,711.3850362580299,0.7784169268260906,0.08176764477205041,5960.938,708.3662827573817,17.936842542862962,,0.007784169268260907,SELL,0.8329544494603385,707.5643931587603,701.1350285051658,0.7340824972865355,701.1350285051658,TAKE_PROFIT,2025,1,1,3,40
2025-01-01 03:45:00,2025-01-01 03:45:00,1735703399999,BNBUSDT,5m,0,0,706.31,706.14,706.75,705.83,192.939,904,False,136268.4766,57.799,40826.3949,0,40.058519619870246,11.866924786786063,11.565522909524214,-93.0493273542612,-0.4791836964794016,-94.9744925648486,708.5179999999999,,707.355160241603,707.7658353571807,-0.39619731041818795,-0.4915602877001533,0.09536297728196536,1.0286375633263558,705.5553282327146,708.5179999999999,711.4806717672852,0.8363010586280983,0.09867305817362249,5767.999,708.3513085060981,9.385723643425962,,0.008363010586280984,SELL,0.8104662476208738,707.3743650759916,700.9968121833682,0.7283524253875691,700.9968121833682,TAKE_PROFIT,2025,1,1,3,45
2025-01-01 03:50:00,2025-01-01 03:50:00,1735703699999,BNBUSDT,5m,0,0,706.15,705.69,706.18,705.25,354.772,1007,False,250324.61019,157.536,111145.51675,0,37.71282315696923,8.755472320495011,11.244345690920179,-91.26984126984011,-0.47106610439613394,-104.76190476189892,708.338,,707.0989817428949,707.6120697751672,-0.5008375817528758,-0.47696044722787295,-0.023877134525002883,1.0215920230887554,705.155525490965,708.338,711.5204745090349,0.8985751178208518,0.08397153025384294,5413.227,708.3174994942883,7.293307335657764,,0.008985751178208518,SELL,0.831883393194962,706.9159104277065,700.5820398845563,0.7238249253133532,700.5820398845563,TAKE_PROFIT,2025,1,1,3,50
2025-01-01 03:55:00,2025-01-01 03:55:00,1735703999999,BNBUSDT,5m,0,0,705.7,705.58,705.7,705.5,88.786,648,False,62648.18887,45.149,31857.40669,0,37.14030763109471,7.494985029079903,9.372460712120342,-93.19587628865898,-0.39948617326123204,-97.04767232269349,708.072,,706.865292243988,707.4615460881179,-0.585888078305743,-0.4496087550245921,-0.13627932328115092,0.962906878582419,704.9012486694782,708.072,711.2427513305219,0.8956013881418422,0.10703320124605605,5324.441,708.3088117481524,8.143105537959977,,0.008956013881418423,SELL,0.8124872817651656,706.735488254299,700.7654656070879,0.6823513128082075,700.7654656070879,TAKE_PROFIT,2025,1,1,3,55
